Tue Jun 11 10:06:30 2024    stats_profiling.raw

         81370879 function calls (80985164 primitive calls) in 183.891 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       11    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:3457(register_extension)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:433(_uniq)
       11    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:673(get_topmost_subplotspec)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:1430(current_thread)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:746(find_spec)
        3    0.000    0.000    0.082    0.027 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1024(get_tightbbox)
        4    0.000    0.000    0.065    0.016 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:2708(legend)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:277(buffer_rgba)
       18    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/widgets.py:38(__init__)
        2    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:20(FigureCanvasMac)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:435(buffer_rgba)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:392(realpath)
        2    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1336(_get_prog)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1775(_get_fh)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2171(_sci)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:165(__prepare__)
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:285(_gettempdir)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:1158(native_id)
        2    0.000    0.000    0.811    0.405 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:774(subplots)
       10    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:2979(prod)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2202(<genexpr>)
       12    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:112(__init__)
        3    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:622(_code)
       18    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:112(__eq__)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:297(option_scale_image)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/layout_engine.py:185(set)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:1195(<listcomp>)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:590(_find_data_type)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/PngImagePlugin.py:282(add)
       19    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:36(<lambda>)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:108(agnxtnode)
        3    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       16    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/type_check.py:166(imag)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:1487(add_gridspec)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/JpegPresets.py:1(<module>)
       20    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:62(BmpImageFile)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:673(_set_loc)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:2215(<dictcomp>)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:85(opengroup)
       13    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:632(_is_wrapper)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/__init__.py:183(_get_version)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1002(set_gid)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:1064(resolve)
       35    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:283(__subclasshook__)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/rcsetup.py:249(validate_backend)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/optimize/_numdiff.py:90(_eps_for_method)
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_axes.py:710(axhline)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:132(agfstout)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:445(get_sizes)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:65(agraphnew)
        2    0.000    0.000    0.003    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:78(agclose)
       15    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/shlex.py:299(__next__)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/random.py:506(choices)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/function.py:1131(selfloop_edges)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:545(__init__)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:3181(bind)
        3    0.000    0.000    0.008    0.003 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2727(_get_renderer)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:1914(_try_wait)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:153(__next__)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:903(update_from)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:523(get_topmost_subplotspec)
        6    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:60(isabs)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/ma/core.py:2858(<listcomp>)
       45    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_pylab_helpers.py:77(destroy_all)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_weakrefset.py:86(add)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:1927(_wait)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:3097(ylabel)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/logging/__init__.py:228(_releaseLock)
       28    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1328(_searchsorted_dispatcher)
       10    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:537(swapaxes)
       17    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
       10    0.000    0.000    0.000    0.000 {method 'swapaxes' of 'numpy.ndarray' objects}
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:3006(parameters)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/rcsetup.py:66(__call__)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:97(closegroup)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:1696(_check_class)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1179(add_callback)
       71    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:145(FigureManagerMac)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
       27    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:969(ravel_multi_index)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1174(single_shot)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2233(<dictcomp>)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:503(update_datalim)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/PngImagePlugin.py:279(__init__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:156(_candidate_tempdir_list)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:33(_is_sunder)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:1604(_get_handles)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:694(__hash__)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_tight_layout.py:76(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/abc.py:105(__new__)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:516(_get_charset_prefix)
        7    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:377(abspath)
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:586(TemporaryFile)
       33    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:243(_mkstemp_inner)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:44(_is_private)
       13    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:686(_get_loc)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1182(exec_module)
       21    0.000    0.000    0.000    0.000 {built-in method time.perf_counter}
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:381(__subclasshook__)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:5559(_append_dispatcher)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:2159(_backend_module_name)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:449(get_image_magnification)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:295(backend_mod)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/drawing/nx_agraph.py:164(<dictcomp>)
       33    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:708(start_rasterizing)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/linalg/blas.py:259(find_best_blas_type)
       22    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:869(_copy_dispatcher)
       14    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:82(groups)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_tight_layout.py:238(<genexpr>)
        1    0.000    0.000    0.005    0.005 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1235(read)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:3468(register_extensions)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/layout_engine.py:62(__init__)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_cm.py:115(_g3)
        3    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_tight_layout.py:236(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/font_manager.py:1483(_cached_realpath)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:63(_recreate_cm)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_weakrefset.py:39(_remove)
       25    0.000    0.000    0.000    0.000 {built-in method pygraphviz._graphviz.agnxtnode}
        1    0.000    0.000    0.002    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:292(__del__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:800(unit_circle)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:546(_set_circle)
       24    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:398(<genexpr>)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:2454(__init__)
        1    0.000    0.000    0.049    0.049 <frozen importlib._bootstrap>:1038(_gcd_import)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:1726(getattr_static)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:187(finalize)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/_util.py:5(is_path)
        9    0.000    0.000    0.000    0.000 {method 'cleanup' of 'ImagingEncoder' objects}
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/glob.py:199(_join)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:1301(_make_invoke_excepthook)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:782(_newname)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:928(fix_flags)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/polynomial.py:168(_roots_dispatcher)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:105(NavigationToolbar2Mac)
       18    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:161(__len__)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:76(__init__)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:441(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/digraph.py:364(adj)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1555(transform_bbox)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:81(_combine_flags)
       33    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:715(stop_rasterizing)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/reportviews.py:760(__init__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/reportviews.py:1088(__call__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/function.py:1230(number_of_selfloops)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:1285(exists)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:810(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:626(_find_new_)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:2214(<listcomp>)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:82(__init__)
        6    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:448(_exit_wrapper)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:22(_is_dunder)
        6    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:619(isstring)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:150(dirname)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:3076(sci)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_tight_layout.py:239(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:485(transformed)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:1684(_static_getmro)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:1574(main_thread)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:356(_escape)
        9    0.000    0.000    0.000    0.000 {built-in method _thread.get_native_id}
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:114(_sanitize_params)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:3892(set_mutation_scale)
       35    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/logging/__init__.py:1710(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:625(_set_square)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/reportviews.py:205(__call__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:363(<listcomp>)
       12    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2568(_check_layout_engines_compat)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:350(<genexpr>)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1701(_fix_ipython_backend2gui)
       13    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/GifImagePlugin.py:63(GifImageFile)
       13    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:1204(wait)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/__init__.py:44(__init__)
        2    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:508(create_collection)
       20    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:530(__enter__)
       10    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:761(get_default_handler_map)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:569(_check_for_existing_members)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2779(__init__)
        1    0.000    0.000    0.208    0.208 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:2128(colorbar)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:434(locally_modified_subplot_params)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:442(_create_exit_wrapper)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:776(get_legend_handler_map)
       12    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2691(default)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/graphviz.py:105(agfstnode)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/digraph.py:931(edges)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:543(_half_fill)
       16    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/type_check.py:120(real)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:466(update_prop)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/reportviews.py:329(__iter__)
       15    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/platform.py:908(system)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:264(__enter__)
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
       16    0.000    0.000    0.000    0.000 {method 'random' of '_random.Random' objects}
       41    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:1786(transform_non_affine)
        6    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:446(_create_cb_wrapper)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:963(y0)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:1183(daemon)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:2059(ItemAttribute)
       19    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:579(_get_mixins_)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_tight_layout.py:226(<dictcomp>)
       21    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:315(__subclasshook__)
       10    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1052(set_bbox_to_anchor)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:3434(register_save)
