Tue Jun 11 10:11:33 2024    stats_profiling.raw

         81264732 function calls (80879145 primitive calls) in 221.513 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:947(clear)
      8/7    0.000    0.000    0.101    0.014 {built-in method builtins.__import__}
        9    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.map_buffer}
        2    0.000    0.000    0.005    0.002 <frozen importlib._bootstrap_external>:1587(_fill_cache)
        1    0.000    0.000    0.074    0.074 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/__init__.py:1(<module>)
      167    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:612(num2)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:180(__new__)
       68    0.000    0.000    0.012    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:78(_update_prop)
       33    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.is_sorted}
       27    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:53(draw_idle)
      152    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:1608(get_aspect)
      225    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1389(_moveaxis_dispatcher)
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:218(<lambda>)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:897(__exit__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/BmpImagePlugin.py:1(<module>)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:308(_get_scalar_alpha)
       31    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:391(cached)
       56    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        3    0.000    0.000    0.002    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:1300(subplots_adjust)
       33    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:943(set_rasterized)
       10    0.000    0.000    0.004    0.000 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/N_dynamics.py:260(decode)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/gridspec.py:329(__init__)
        2    0.000    0.000    0.008    0.004 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:1664(_posix_spawn)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:778(set_interpolation_stage)
      144    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:368(_intersect1d_dispatcher)
       28    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1356(_path_importer_cache)
       50    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1060(get_facecolor)
       63    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:560(_get_default_linewidth)
        1    0.000    0.000    0.008    0.008 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1308(from_string)
       91    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/os.py:755(encode)
      118    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
       42    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:968(x1)
        1    0.000    0.000    0.782    0.782 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:1465(layout)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:840(set_proj_type)
       46    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:837(set_filterrad)
      8/3    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:436(_parse_sub)
       91    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:52(<lambda>)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:747(<dictcomp>)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:820(set_filternorm)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:520(get_array)
      230    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/markers.py:369(get_path)
       38    0.000    0.000    0.000    0.000 {method 'indices' of 'slice' objects}
       65    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:600(_from_parsed_parts)
      115    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
        9    0.000    0.000   21.401    2.378 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2232(<lambda>)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:198(cb)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/spines.py:494(<listcomp>)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:3581(draw_if_interactive)
       25    0.000    0.000    0.004    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:341(_create_patch)
      119    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/multiarray.py:503(can_cast)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:73(_new_init)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:2409(<listcomp>)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:292(_optimize_charset)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:745(get_interpolation)
        9    0.000    0.000    0.012    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:322(preinit)
       41    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:852(<dictcomp>)
       27    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:511(__init__)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:287(get_size)
       18    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/_distutils_hack/__init__.py:82(find_spec)
       50    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axes3d.py:186(set_axis_on)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        8    0.000    0.000    0.218    0.027 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/offsetbox.py:396(get_window_extent)
      225    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
       99    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:41(_get_sep)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:1291(<dictcomp>)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:169(__enter__)
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/GifImagePlugin.py:1(<module>)
       58    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:234(__next)
        1    0.000    0.000    0.002    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:183(_get_default_tempdir)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1494(__init__)
       58    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2969(<genexpr>)
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/glob.py:1(<module>)
       73    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:893(__enter__)
        9    0.000    0.000    0.358    0.040 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1731(new_manager)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:1382(set_mouseover)
      188    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:409(__subclasshook__)
       42    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:252(<listcomp>)
        5    0.000    0.000    0.065    0.013 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_axes.py:197(legend)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:2466(__call__)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:1314(_short_axis)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
       25    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:40(update_from_first_child)
       12    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/textpath.py:26(__init__)
      149    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:890(get_clip_on)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:827(__init__)
        9    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cm.py:267(_get_cmap)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/glob.py:26(iglob)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
       13    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:66(get_annotations)
        3    0.000    0.000    0.090    0.030 <frozen importlib._bootstrap_external>:1174(create_module)
       28    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:1332(searchsorted)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:802(set_resample)
       13    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:2998(from_callable)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/PngImagePlugin.py:325(add_text)
        5    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:2203(__new__)
      110    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:5006(_meshgrid_dispatcher)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_macosx.py:62(_single_shot_timer)
       84    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:328(<genexpr>)
      115    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       13    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/inspect.py:3252(signature)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x7fbb04256050}
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/path.py:812(circle)
       77    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       23    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2194(has_data)
       50    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/scipy/interpolate/_rgi.py:247(_check_dimensionality)
      108    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:289(option_image_nocomposite)
       52    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:762(_get_default_edgecolor)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:338(normpath)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:273(get_children)
        1    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:379(FigureCanvasAgg)
       34    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/glob.py:13(glob)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:314(get_next_color)
       25    0.000    0.000    0.006    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:352(create_artists)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:128(deprecate)
     15/7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:175(getwidth)
       41    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:507(is_scalar_or_string)
        2    0.000    0.000    0.068    0.034 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:2857(scatter)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/posixpath.py:174(lexists)
       29    0.000    0.000    0.000    0.000 {built-in method time.time}
       42    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/transforms.py:958(x0)
       38    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:873(copy)
        3    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:783(compile)
       70    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2653(get_layout_engine)
       20    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/contextlib.py:452(__init__)
       19    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/__init__.py:53(__get__)
      151    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:3384(set_history_buttons)
        6    0.000    0.000    0.000    0.000 {built-in method posix.pipe}
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       25    0.000    0.000    0.000    0.000 {built-in method pygraphviz._graphviz.agfstout}
      142    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:761(_isin_dispatcher)
        2    0.000    0.000    0.001    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:1016(_combine_masks)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:47(AGraph)
        5    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:3796(__init__)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/shlex.py:21(__init__)
       43    0.000    0.000    0.011    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:84(_default_update_prop)
       88    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:165(__getitem__)
       63    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/collections.py:705(_get_default_antialiased)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:316(<listcomp>)
        4    0.000    0.000    0.004    0.001 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:4297(get_default_bbox_extra_artists)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:1227(_close_pipe_fds)
        3    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_parse.py:944(parse)
      100    0.000    0.000    0.000    0.000 {built-in method numpy.ascontiguousarray}
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:2433(<listcomp>)
      120    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:894(get_clip_box)
       64    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/pathlib.py:94(join_parsed_parts)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:222(<setcomp>)
      4/3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/functools.py:961(__get__)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:3394(set_axis_off)
        9    0.000    0.000    0.015    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:286(clear)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:150(__init__)
        2    0.000    0.000    0.000    0.000 /Users/federicasibilla/Documenti/Tesi/SIMULAZIONI/ZIM_1.py:104(richness_wm)
        5    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend.py:1253(_parse_legend_args)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/glob.py:208(has_magic)
       50    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/mpl_toolkits/mplot3d/art3d.py:1068(get_edgecolor)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axis.py:804(<listcomp>)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:739(_draw_disabled)
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:2453(<listcomp>)
       34    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/colorbar.py:991(set_alpha)
       14    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/fromnumeric.py:865(sort)
       96    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:2405(<genexpr>)
        1    0.000    0.000    0.002    0.002 /Users/federicasibilla/miniconda3/lib/python3.10/tempfile.py:285(_gettempdir)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:1110(__init__)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:435(_mk_bitmap)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/numeric.py:1464(_cross_dispatcher)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_pylab_helpers.py:118(set_active)
       75    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/patches.py:1097(get_path)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:609(__init__)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:2118(_set_artist_props)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:388(draw_if_interactive)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:89(__setitem__)
        3    0.000    0.000    0.580    0.193 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/figure.py:3476(tight_layout)
       39    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/artist.py:643(set_snap)
        2    0.000    0.000    0.008    0.004 /Users/federicasibilla/miniconda3/lib/python3.10/subprocess.py:758(__init__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_pylab_helpers.py:77(destroy_all)
       33    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/lines.py:724(_is_sorted)
       81    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2084(device_pixel_ratio)
       18    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/cbook/__init__.py:825(__init__)
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:560(_compile_info)
        9    0.000    0.000    0.358    0.040 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:3576(new_figure_manager_given_figure)
        7    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2478(mpl_disconnect)
       14    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       32    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/function_base.py:2404(<listcomp>)
       26    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/networkx/classes/function.py:1227(<genexpr>)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backend_bases.py:2496(new_timer)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/container.py:34(<listcomp>)
      142    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/lib/arraysetops.py:519(_in1d_dispatcher)
       20    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:78(_check_methods)
        9    0.000    0.000    0.002    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:198(wrapper)
       18    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/PIL/Image.py:2876(_check_size)
        9    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:914(get_fignums)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/threading.py:236(__init__)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:833(get_filternorm)
       41    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:2599(use_sticky_edges)
       82    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/legend_handler.py:188(get_numpoints)
        3    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_tight_layout.py:160(get_subplotspec_list)
       80    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/axes/_base.py:786(get_subplotspec)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/container.py:33(get_children)
       26    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:909(__iter__)
        1    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/backends/backend_agg.py:59(RendererAgg)
      105    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/numpy/core/shape_base.py:135(_atleast_3d_dispatcher)
        8    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/enum.py:470(__setattr__)
        9    0.000    0.000    0.001    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/_api/deprecation.py:192(emit_warning)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/sre_compile.py:437(<listcomp>)
       68    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/image.py:852(get_filterrad)
       25    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/pygraphviz/agraph.py:444(get_node)
        1    0.000    0.000    0.208    0.208 /Users/federicasibilla/miniconda3/lib/python3.10/site-packages/matplotlib/pyplot.py:2689(imshow)
      198    0.000    0.000    0.000    0.000 {method 'read' of '_io.StringIO' objects}
       88    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/_collections_abc.py:885(__iter__)
        4    0.000    0.000    0.000    0.000 /Users/federicasibilla/miniconda3/lib/python3.10/copyreg.py:109(_slotnames)
